time,elapsed,mode,PSU V,PSU I,Load V,Load I,mV1,mV2,mV3,mV4,mV5,mV6,mV7,mV8,mV9,mV10,mV11,mV12,mA
10:54:13,2,CC Discharge,0,0,0,0.825,3082.3, 3028.7, 3097.0, 3045.3, 3035.1, 3037.0, 3044.4, 3069.4, 3075.8, 3059.8, 3059.3, 3037.2,-000844.4
10:54:14,3,CC Discharge,0,0,0,0.825,3078.5, 3025.0, 3093.4, 3041.4, 3031.4, 3033.2, 3040.7, 3065.8, 3072.1, 3056.2, 3055.4, 3033.2,-000852.4
10:54:15,4,CC Discharge,0,0,0,0.825,3073.6, 3020.0, 3088.5, 3036.3, 3026.3, 3028.3, 3035.7, 3060.8, 3067.1, 3051.5, 3050.3, 3027.8,-000840.4
10:54:16,5,CC Discharge,0,0,0,0.825,3069.4, 3015.6, 3084.3, 3032.0, 3022.0, 3024.1, 3031.8, 3056.6, 3063.0, 3047.5, 3046.0, 3023.5,-000852.4
10:54:17,6,CC Discharge,0,0,0,0.825,3065.4, 3011.7, 3080.5, 3027.8, 3017.9, 3020.1, 3027.9, 3052.7, 3059.1, 3043.7, 3041.9, 3019.3,-000852.4
10:54:18,7,CC Discharge,0,0,0,0.825,3061.7, 3007.9, 3076.6, 3023.7, 3014.0, 3016.2, 3024.1, 3048.9, 3055.3, 3040.1, 3038.0, 3015.3,-000848.4
10:54:19,8,CC Discharge,0,0,0,0.825,3059.4, 3005.6, 3074.4, 3021.4, 3011.7, 3013.9, 3022.0, 3046.6, 3053.0, 3038.0, 3035.7, 3012.9,-000836.4
10:54:20,9,CC Discharge,0,0,0,0.825,3056.2, 3002.2, 3071.0, 3017.9, 3008.3, 3010.7, 3018.8, 3043.3, 3049.7, 3034.6, 3032.1, 3009.3,-000828.4
10:54:21,10,CC Discharge,0,0,0,0.825,3053.0, 2999.0, 3067.9, 3014.6, 3005.2, 3007.6, 3015.8, 3040.1, 3046.7, 3031.9, 3029.1, 3006.0,-000828.4
10:54:22,11,CC Discharge,0,0,0,0.825,3050.3, 2996.3, 3065.3, 3011.7, 3002.4, 3004.8, 3013.1, 3037.4, 3044.1, 3029.3, 3026.2, 3003.1,-000828.4
10:54:23,12,CC Discharge,0,0,0,0.825,3048.3, 2994.1, 3063.2, 3009.6, 3000.2, 3002.8, 3011.0, 3035.3, 3041.9, 3027.4, 3024.1, 3000.9,-000828.4
10:54:24,13,CC Discharge,0,0,0,0.825,3045.8, 2991.6, 3060.7, 3006.9, 2997.6, 3000.3, 3008.7, 3032.8, 3039.4, 3025.0, 3021.5, 2998.3,-000828.4
10:54:25,14,CC Discharge,0,0,0,0.825,3043.2, 2988.9, 3058.2, 3004.1, 2995.0, 2997.7, 3006.2, 3030.1, 3036.9, 3022.5, 3018.9, 2995.5,-000824.4
10:54:26,15,CC Discharge,0,0,0,0.825,3041.0, 2986.7, 3056.0, 3001.9, 2992.8, 2995.6, 3004.1, 3027.9, 3034.8, 3020.5, 3016.6, 2993.3,-000832.4
10:54:27,16,CC Discharge,0,0,0,0.825,3038.8, 2984.4, 3053.6, 2999.5, 2990.3, 2993.3, 3002.0, 3025.7, 3032.5, 3018.2, 3014.2, 2990.9,-000832.4
10:54:28,17,CC Discharge,0,0,0,0.825,3037.4, 2982.8, 3052.3, 2997.9, 2988.8, 2991.7, 3000.5, 3024.2, 3031.1, 3016.8, 3012.7, 2989.3,-000832.4
10:54:29,18,CC Discharge,0,0,0,0.825,3035.2, 2980.7, 3050.1, 2995.9, 2986.7, 2989.7, 2998.3, 3022.0, 3029.0, 3014.9, 3010.6, 2987.2,-000824.4
10:54:30,19,CC Discharge,0,0,0,0.825,3033.3, 2978.7, 3048.2, 2993.8, 2984.8, 2987.8, 2996.5, 3020.2, 3027.1, 3013.0, 3008.7, 2985.2,-000824.4
10:54:31,20,CC Discharge,0,0,0,0.825,3031.6, 2977.0, 3046.6, 2992.1, 2982.9, 2986.1, 2994.8, 3018.4, 3025.4, 3011.4, 3006.9, 2983.3,-000824.4
10:54:32,21,CC Discharge,0,0,0,0.825,3030.0, 2975.1, 3044.8, 2990.2, 2981.1, 2984.4, 2993.2, 3016.7, 3023.7, 3009.7, 3005.1, 2981.5,-000828.4
10:54:33,22,CC Discharge,0,0,0,0.825,3028.8, 2973.9, 3043.7, 2989.1, 2980.0, 2983.2, 2992.0, 3015.6, 3022.7, 3008.7, 3004.0, 2980.4,-000824.4
10:54:34,23,CC Discharge,0,0,0,0.825,3027.5, 2972.4, 3042.4, 2987.5, 2978.4, 2981.7, 2990.8, 3014.2, 3021.3, 3007.2, 3002.5, 2978.8,-000828.4
10:54:35,24,CC Discharge,0,0,0,0.825,3025.9, 2970.6, 3040.8, 2985.9, 2976.7, 2980.1, 2989.0, 3012.5, 3019.7, 3005.7, 3000.8, 2977.2,-000828.4
10:54:36,25,CC Discharge,0,0,0,0.825,3024.5, 2969.2, 3039.4, 2984.4, 2975.3, 2978.6, 2987.5, 3011.1, 3018.3, 3004.2, 2999.5, 2975.8,-000832.4
10:54:37,26,CC Discharge,0,0,0,0.825,3023.0, 2967.5, 3038.0, 2982.8, 2973.6, 2977.1, 2985.9, 3009.6, 3016.7, 3002.7, 2997.8, 2974.1,-000832.4
10:54:38,27,CC Discharge,0,0,0,0.825,3022.4, 2967.0, 3037.4, 2982.2, 2973.0, 2976.3, 2985.4, 3009.0, 3016.2, 3002.2, 2997.2, 2973.4,-000832.4
10:54:39,28,CC Discharge,0,0,0,0.825,3021.1, 2965.4, 3036.1, 2980.7, 2971.5, 2975.0, 2984.0, 3007.7, 3014.9, 3000.8, 2995.9, 2972.0,-000832.4
10:54:40,29,CC Discharge,0,0,0,0.825,3019.9, 2964.2, 3034.8, 2979.5, 2970.2, 2973.8, 2982.6, 3006.5, 3013.7, 2999.6, 2994.6, 2970.7,-000832.4
10:54:41,30,CC Discharge,0,0,0,0.825,3018.4, 2962.4, 3033.3, 2977.9, 2968.5, 2972.1, 2981.2, 3004.9, 3012.2, 2997.9, 2992.9, 2969.0,-000824.4
10:54:42,31,CC Discharge,0,0,0,0.825,3017.5, 2961.5, 3032.6, 2977.0, 2967.6, 2971.3, 2980.3, 3004.1, 3011.4, 2997.2, 2992.1, 2968.3,-000828.4
10:54:44,32,CC Discharge,0,0,0,0.825,2986.5, 3003.2, 2972.7, 2997.8, 2966.0, 2969.6, 2978.7, 3002.7, 3009.9, 2995.7, 2990.6, 2966.6,-000828.4
10:54:45,33,CC Discharge,0,0,0,0.825,2985.7, 3003.2, 2972.0, 2997.7, 2965.8, 2969.6, 2978.6, 3002.5, 3009.8, 2995.6, 2990.5, 2966.5,-000820.4
10:54:46,34,CC Discharge,0,0,0,0.825,2983.8, 3001.7, 2970.2, 2996.4, 2964.6, 2968.3, 2977.3, 3001.3, 3008.5, 2994.2, 2989.2, 2965.2,-000828.4
10:54:47,35,CC Discharge,0,0,0,0.825,2982.4, 3000.9, 2969.0, 2995.5, 2963.6, 2967.4, 2976.4, 3000.4, 3007.7, 2993.5, 2988.3, 2964.3,-000836.4
10:54:48,36,CC Discharge,0,0,0,0.825,2981.1, 2999.6, 2967.7, 2994.3, 2962.5, 2966.2, 2975.3, 2999.3, 3006.8, 2992.4, 2987.3, 2963.1,-000828.4
10:54:49,37,CC Discharge,0,0,0,0.825,2980.2, 2998.9, 2966.8, 2993.5, 2961.6, 2965.3, 2974.6, 2998.6, 3005.9, 2991.6, 2986.4, 2962.3,-000820.4
10:54:50,38,CC Discharge,0,0,0,0.825,2979.2, 2997.9, 2965.9, 2992.6, 2960.7, 2964.5, 2973.5, 2997.8, 3005.1, 2990.8, 2985.6, 2961.4,-000828.4
10:54:51,39,CC Discharge,0,0,0,0.825,2978.2, 2997.0, 2964.8, 2991.7, 2959.8, 2963.5, 2972.8, 2997.0, 3004.3, 2989.9, 2984.7, 2960.6,-000828.4
10:54:52,40,CC Discharge,0,0,0,0.825,2977.0, 2995.9, 2963.8, 2990.8, 2958.7, 2962.6, 2971.8, 2996.1, 3003.3, 2988.9, 2983.7, 2959.5,-000832.4
10:54:53,41,CC Discharge,0,0,0,0.825,2976.3, 2995.0, 2963.0, 2990.0, 2958.0, 2961.8, 2971.0, 2995.3, 3002.6, 2988.2, 2983.0, 2958.8,-000828.4
10:54:54,42,CC Discharge,0,0,0,0.825,2975.3, 2994.1, 2962.1, 2989.0, 2956.9, 2960.8, 2970.2, 2994.5, 3001.9, 2987.3, 2982.1, 2957.8,-000824.4
10:54:55,43,CC Discharge,0,0,0,0.825,2974.4, 2993.2, 2961.3, 2988.3, 2956.1, 2960.2, 2969.3, 2993.8, 3001.2, 2986.5, 2981.3, 2957.2,-000828.4
10:54:56,44,CC Discharge,0,0,0,0.825,2973.6, 2992.3, 2960.5, 2987.4, 2955.3, 2959.2, 2968.5, 2993.1, 3000.4, 2985.7, 2980.5, 2956.2,-000828.4
10:54:57,45,CC Discharge,0,0,0,0.825,2972.8, 2991.5, 2959.8, 2986.7, 2954.5, 2958.5, 2967.8, 2992.4, 2999.6, 2985.0, 2979.7, 2955.6,-000828.4
10:54:58,46,CC Discharge,0,0,0,0.825,2971.9, 2990.6, 2958.9, 2985.7, 2953.6, 2957.6, 2966.8, 2991.6, 2998.9, 2984.1, 2978.9, 2954.6,-000828.4
10:54:59,47,CC Discharge,0,0,0,0.825,2971.0, 2989.7, 2958.1, 2985.0, 2952.8, 2956.8, 2966.0, 2990.8, 2998.1, 2983.3, 2978.1, 2953.8,-000828.4
10:55:00,48,CC Discharge,0,0,0,0.825,2970.5, 2989.1, 2957.5, 2984.3, 2952.1, 2956.2, 2965.5, 2990.4, 2997.6, 2982.8, 2977.5, 2953.1,-000828.4
10:55:01,49,CC Discharge,0,0,0,0.825,2969.6, 2988.2, 2956.7, 2983.5, 2951.1, 2955.2, 2964.5, 2989.4, 2996.8, 2981.8, 2976.8, 2952.3,-000824.4
10:55:02,50,CC Discharge,0,0,0,0.825,2969.0, 2987.5, 2956.1, 2982.9, 2950.5, 2954.6, 2964.0, 2989.0, 2996.3, 2981.4, 2976.1, 2951.7,-000832.4
10:55:03,51,CC Discharge,0,0,0,0.825,2968.0, 2986.4, 2955.3, 2981.9, 2949.5, 2953.7, 2963.1, 2988.1, 2995.4, 2980.4, 2975.2, 2950.8,-000828.4
10:55:04,52,CC Discharge,0,0,0,0.825,2967.2, 2985.6, 2954.6, 2981.1, 2948.7, 2952.9, 2962.2, 2987.3, 2994.6, 2979.6, 2974.4, 2949.9,-000828.4
10:55:05,53,CC Discharge,0,0,0,0.825,2966.7, 2985.0, 2954.0, 2980.6, 2948.1, 2952.3, 2961.8, 2986.9, 2994.1, 2979.1, 2974.0, 2949.4,-000828.4
10:55:06,54,CC Discharge,0,0,0,0.825,2965.9, 2984.1, 2953.2, 2979.7, 2947.3, 2951.5, 2960.9, 2986.1, 2993.4, 2978.2, 2973.1, 2948.5,-000824.4
10:55:07,55,CC Discharge,0,0,0,0.825,2965.4, 2983.6, 2952.7, 2979.2, 2946.7, 2950.9, 2960.4, 2985.6, 2992.9, 2977.7, 2972.5, 2948.1,-000832.4
10:55:08,56,CC Discharge,0,0,0,0.825,2964.4, 2982.6, 2951.9, 2978.3, 2945.8, 2950.0, 2959.4, 2984.8, 2992.1, 2976.8, 2971.8, 2947.1,-000828.4
10:55:09,57,CC Discharge,0,0,0,0.825,2963.6, 2981.7, 2951.1, 2977.5, 2944.8, 2949.3, 2958.7, 2984.0, 2991.4, 2976.1, 2971.0, 2946.3,-000828.4
10:55:10,58,CC Discharge,0,0,0,0.825,2963.2, 2981.3, 2950.7, 2977.0, 2944.4, 2948.8, 2958.3, 2983.7, 2991.0, 2975.7, 2970.6, 2945.9,-000828.4
10:55:11,59,CC Discharge,0,0,0,0.825,2962.5, 2980.5, 2950.1, 2976.3, 2943.6, 2948.1, 2957.5, 2982.9, 2990.3, 2975.1, 2969.9, 2945.1,-000832.4
10:55:12,60,CC Discharge,0,0,0,0.825,2991.1, 2936.2, 3007.2, 2953.0, 2942.6, 2947.1, 2956.5, 2982.0, 2989.4, 2974.0, 2968.9, 2944.2,-000828.4
10:55:13,61,CC Discharge,0,0,0,0.825,2991.4, 2935.7, 3007.6, 2952.5, 2942.1, 2946.6, 2956.0, 2981.6, 2989.0, 2973.5, 2968.4, 2943.7,-000828.4
10:55:14,62,CC Discharge,0,0,0,0.825,2961.6, 2977.7, 2949.2, 2973.7, 2941.0, 2945.5, 2954.9, 3022.2, 2919.2, 2994.1, 2967.4, 2942.7,-000828.4
10:55:15,63,CC Discharge,0,0,0,0.825,2960.6, 2977.5, 2948.3, 2973.5, 2940.6, 2945.2, 2954.8, 3022.1, 2918.1, 2993.9, 2967.2, 2942.5,-000828.4
10:55:16,64,CC Discharge,0,0,0,0.825,2959.7, 2976.6, 2947.6, 2972.8, 2940.0, 2944.5, 2954.0, 3021.3, 2917.0, 2993.2, 2966.4, 2941.7,-000828.4
10:55:17,65,CC Discharge,0,0,0,0.825,2958.9, 2976.1, 2946.8, 2972.1, 2939.2, 2943.9, 2953.4, 3020.8, 2916.1, 2992.5, 2965.7, 2941.1,-000836.4
10:55:18,66,CC Discharge,0,0,0,0.825,2958.1, 2975.2, 2946.0, 2971.4, 2938.5, 2943.2, 2952.6, 3020.0, 2915.1, 2991.9, 2965.1, 2940.4,-000828.4
10:55:19,67,CC Discharge,0,0,0,0.825,2957.6, 2974.7, 2945.6, 2970.8, 2937.9, 2942.6, 2952.2, 3019.7, 2914.5, 2991.4, 2964.5, 2939.8,-000832.4
10:55:20,68,CC Discharge,0,0,0,0.825,2956.8, 2973.8, 2944.8, 2970.0, 2937.1, 2941.8, 2951.3, 3018.9, 2913.5, 2990.6, 2963.8, 2938.9,-000828.4
10:55:21,69,CC Discharge,0,0,0,0.825,2956.2, 2973.2, 2944.2, 2969.4, 2936.4, 2941.2, 2950.8, 3018.5, 2912.9, 2990.1, 2963.4, 2938.4,-000836.4
10:55:22,70,CC Discharge,0,0,0,0.825,2955.5, 2972.4, 2943.6, 2968.7, 2935.8, 2940.5, 2950.1, 3017.7, 2912.1, 2989.4, 2962.7, 2937.8,-000828.4
10:55:23,71,CC Discharge,0,0,0,0.825,2954.9, 2971.9, 2943.1, 2968.3, 2935.3, 2940.0, 2949.7, 3017.3, 2911.6, 2988.9, 2962.2, 2937.3,-000828.4
10:55:24,72,CC Discharge,0,0,0,0.825,2954.1, 2971.0, 2942.4, 2967.4, 2934.4, 2939.2, 2948.8, 3016.6, 2910.7, 2988.1, 2961.4, 2936.4,-000836.4
10:55:25,73,CC Discharge,0,0,0,0.825,2953.5, 2970.3, 2941.8, 2966.8, 2933.6, 2938.6, 2948.2, 3016.0, 2910.1, 2987.5, 2960.8, 2935.9,-000828.4
10:55:26,74,CC Discharge,0,0,0,0.825,2952.9, 2969.7, 2941.2, 2966.2, 2933.0, 2937.8, 2947.6, 3015.5, 2909.5, 2986.9, 2960.2, 2935.2,-000832.4
10:55:27,75,CC Discharge,0,0,0,0.825,2952.3, 2969.0, 2940.7, 2965.6, 2932.5, 2937.5, 2947.1, 3015.0, 2908.9, 2986.5, 2959.8, 2934.8,-000828.4
10:55:28,76,CC Discharge,0,0,0,0.825,2951.7, 2968.3, 2940.1, 2965.0, 2931.7, 2936.6, 2946.4, 3014.4, 2908.1, 2985.6, 2959.0, 2934.0,-000828.4
10:55:29,77,CC Discharge,0,0,0,0.825,2951.0, 2967.6, 2939.5, 2964.3, 2931.0, 2936.1, 2945.8, 3013.8, 2907.5, 2985.0, 2958.4, 2933.4,-000824.4
10:55:30,78,CC Discharge,0,0,0,0.825,2950.4, 2966.9, 2938.8, 2963.7, 2930.3, 2935.3, 2945.1, 3013.1, 2906.8, 2984.4, 2957.7, 2932.7,-000832.4
10:55:31,79,CC Discharge,0,0,0,0.825,2949.8, 2966.4, 2938.4, 2963.1, 2929.7, 2934.8, 2944.6, 3012.6, 2906.2, 2983.9, 2957.2, 2932.1,-000828.4
10:55:32,80,CC Discharge,0,0,0,0.825,2949.4, 2965.8, 2938.0, 2962.7, 2929.1, 2934.3, 2944.2, 3012.3, 2905.8, 2983.4, 2956.8, 2931.7,-000832.4
10:55:33,81,CC Discharge,0,0,0,0.825,2948.6, 2964.9, 2937.3, 2961.8, 2928.3, 2933.4, 2943.4, 3011.5, 2905.0, 2982.6, 2956.0, 2930.9,-000824.4
10:55:34,82,CC Discharge,0,0,0,0.825,2947.9, 2964.3, 2936.7, 2961.2, 2927.8, 2932.8, 2942.7, 3010.9, 2904.3, 2982.1, 2955.5, 2930.4,-000832.4
10:55:35,83,CC Discharge,0,0,0,0.825,2947.4, 2963.6, 2936.2, 2960.6, 2927.1, 2932.3, 2942.1, 3010.4, 2903.7, 2981.5, 2954.9, 2929.8,-000828.4
10:55:36,84,CC Discharge,0,0,0,0.825,2946.8, 2963.1, 2935.7, 2960.1, 2926.5, 2931.8, 2941.6, 3009.9, 2903.3, 2981.0, 2954.5, 2929.3,-000824.4
10:55:37,85,CC Discharge,0,0,0,0.825,2946.2, 2962.3, 2935.1, 2959.3, 2925.7, 2931.0, 2941.0, 3009.3, 2902.5, 2980.3, 2953.7, 2928.6,-000824.4
10:55:38,86,CC Discharge,0,0,0,0.825,2945.6, 2961.7, 2934.5, 2958.8, 2925.1, 2930.4, 2940.4, 3008.7, 2902.0, 2979.7, 2953.2, 2927.9,-000824.4
10:55:39,87,CC Discharge,0,0,0,0.825,2944.9, 2960.9, 2933.8, 2957.9, 2924.2, 2929.6, 2939.6, 3008.1, 2901.2, 2979.0, 2952.3, 2927.1,-000828.4
10:55:40,88,CC Discharge,0,0,0,0.825,2944.6, 2960.6, 2933.6, 2957.8, 2924.1, 2929.4, 2939.4, 3007.8, 2900.9, 2978.7, 2952.3, 2927.0,-000824.4
10:55:41,89,CC Discharge,0,0,0,0.825,2943.9, 2959.8, 2933.0, 2956.9, 2923.2, 2928.6, 2938.6, 3007.1, 2900.2, 2978.0, 2951.5, 2926.1,-000828.4
10:55:42,90,CC Discharge,0,0,0,0.825,2972.6, 2916.0, 2989.9, 2934.1, 2922.4, 2927.9, 2937.8, 2965.0, 2967.9, 2955.7, 2950.7, 2925.5,-000828.4
10:55:43,91,CC Discharge,0,0,0,0.825,2973.1, 2915.5, 2990.4, 2933.6, 2921.8, 2927.3, 2937.5, 2964.7, 2968.3, 2955.2, 2950.2, 2924.8,-000828.4
10:55:44,92,CC Discharge,0,0,0,0.825,2943.3, 2957.3, 2932.5, 2954.6, 2920.8, 2926.3, 2936.4, 3005.0, 2899.5, 2975.8, 2949.2, 2923.9,-000828.4
10:55:45,93,CC Discharge,0,0,0,0.825,2942.4, 2957.1, 2931.7, 2954.5, 2920.5, 2926.1, 2936.3, 3004.9, 2898.7, 2975.6, 2949.1, 2923.8,-000828.4
10:55:46,94,CC Discharge,0,0,0,0.825,2941.5, 2956.3, 2930.7, 2953.7, 2919.7, 2925.4, 2935.5, 3004.2, 2897.7, 2975.0, 2948.3, 2923.0,-000832.4
10:55:47,95,CC Discharge,0,0,0,0.825,2940.9, 2955.8, 2930.2, 2953.4, 2919.3, 2924.9, 2935.1, 3003.8, 2897.1, 2974.5, 2948.0, 2922.6,-000828.4
10:55:48,96,CC Discharge,0,0,0,0.825,2940.1, 2955.0, 2929.6, 2952.5, 2918.5, 2924.1, 2934.4, 3003.2, 2896.4, 2973.6, 2947.2, 2921.8,-000832.4
10:55:49,97,CC Discharge,0,0,0,0.825,2939.7, 2954.6, 2929.1, 2952.2, 2918.0, 2923.7, 2934.0, 3002.8, 2895.9, 2973.3, 2946.9, 2921.5,-000832.4
10:55:50,98,CC Discharge,0,0,0,0.825,2938.9, 2953.7, 2928.3, 2951.3, 2917.3, 2922.9, 2933.2, 3002.1, 2895.1, 2972.5, 2946.2, 2920.7,-000832.4
10:55:52,100,CC Discharge,0,0,0,0.825,2937.7, 2952.5, 2927.3, 2950.2, 2916.0, 2921.7, 2932.1, 3001.1, 2893.9, 2971.4, 2945.0, 2919.5,-000828.4
10:55:53,101,CC Discharge,0,0,0,0.825,2937.1, 2951.7, 2926.7, 2949.7, 2915.4, 2921.3, 2931.5, 3000.5, 2893.4, 2970.9, 2944.5, 2918.9,-000828.4
10:55:54,102,CC Discharge,0,0,0,0.825,2936.5, 2951.2, 2926.2, 2949.1, 2914.7, 2920.6, 2931.0, 3000.0, 2892.7, 2970.3, 2944.0, 2918.5,-000828.4
10:55:55,103,CC Discharge,0,0,0,0.825,2935.9, 2950.6, 2925.7, 2948.4, 2914.0, 2920.0, 2930.3, 2999.4, 2892.1, 2969.8, 2943.3, 2917.8,-000828.4
10:55:56,104,CC Discharge,0,0,0,0.825,2935.3, 2949.9, 2925.2, 2948.0, 2913.6, 2919.4, 2929.8, 2999.0, 2891.6, 2969.2, 2942.9, 2917.3,-000824.4
10:55:57,105,CC Discharge,0,0,0,0.825,2934.8, 2949.4, 2924.8, 2947.5, 2913.1, 2919.0, 2929.4, 2998.6, 2891.3, 2968.7, 2942.5, 2916.8,-000828.4
10:55:58,106,CC Discharge,0,0,0,0.825,2934.2, 2948.7, 2924.1, 2946.7, 2912.2, 2918.2, 2928.6, 2997.8, 2890.4, 2968.1, 2941.8, 2916.1,-000832.4
10:55:59,107,CC Discharge,0,0,0,0.825,2933.6, 2948.0, 2923.6, 2946.1, 2911.6, 2917.6, 2928.0, 2997.3, 2889.9, 2967.6, 2941.1, 2915.5,-000828.4
10:56:00,108,CC Discharge,0,0,0,0.825,2932.8, 2947.1, 2922.8, 2945.2, 2910.6, 2916.8, 2927.2, 2996.6, 2889.0, 2966.7, 2940.4, 2914.6,-000824.4
10:56:01,109,CC Discharge,0,0,0,0.825,2932.6, 2946.9, 2922.6, 2945.0, 2910.5, 2916.5, 2927.1, 2996.5, 2888.9, 2966.4, 2940.2, 2914.4,-000828.4
10:56:02,110,CC Discharge,0,0,0,0.825,2932.0, 2946.2, 2922.0, 2944.4, 2909.7, 2915.9, 2926.4, 2995.8, 2888.2, 2965.8, 2939.5, 2913.8,-000824.4
10:56:03,111,CC Discharge,0,0,0,0.825,2931.2, 2945.4, 2921.3, 2943.7, 2908.9, 2915.0, 2925.7, 2995.1, 2887.4, 2965.0, 2938.8, 2912.9,-000832.4
10:56:04,112,CC Discharge,0,0,0,0.825,2930.5, 2944.8, 2920.8, 2943.0, 2908.4, 2914.5, 2925.1, 2994.5, 2886.8, 2964.5, 2938.3, 2912.4,-000824.4
10:56:05,113,CC Discharge,0,0,0,0.825,2930.0, 2943.9, 2920.2, 2942.4, 2907.6, 2913.8, 2924.4, 2993.9, 2886.2, 2963.9, 2937.6, 2911.8,-000828.4
10:56:06,114,CC Discharge,0,0,0,0.825,2929.7, 2943.7, 2920.0, 2942.1, 2907.3, 2913.6, 2924.2, 2993.7, 2886.0, 2963.6, 2937.4, 2911.6,-000832.4
10:56:07,115,CC Discharge,0,0,0,0.825,2928.9, 2942.8, 2919.2, 2941.2, 2906.3, 2912.6, 2923.3, 2993.0, 2885.1, 2962.7, 2936.5, 2910.6,-000832.4
10:56:08,116,CC Discharge,0,0,0,0.825,2928.3, 2942.1, 2918.7, 2940.7, 2905.8, 2912.2, 2922.7, 2992.4, 2884.6, 2962.1, 2936.1, 2910.2,-000828.4
10:56:09,117,CC Discharge,0,0,0,0.825,2927.8, 2941.5, 2918.3, 2940.1, 2905.1, 2911.5, 2922.2, 2992.0, 2884.0, 2961.6, 2935.5, 2909.6,-000828.4
10:56:10,118,CC Discharge,0,0,0,0.825,2927.1, 2940.8, 2917.6, 2939.4, 2904.3, 2910.9, 2921.6, 2991.3, 2883.4, 2961.1, 2934.8, 2908.8,-000832.4
10:56:11,119,CC Discharge,0,0,0,0.825,2926.9, 2940.5, 2917.4, 2939.1, 2904.0, 2910.6, 2921.4, 2991.1, 2883.1, 2960.8, 2934.6, 2908.6,-000828.4
10:56:12,120,CC Discharge,0,0,0,0.825,2955.3, 2896.9, 2974.1, 2916.2, 2903.1, 2909.7, 2920.6, 2949.1, 2950.4, 2938.4, 2933.7, 2907.9,-000832.4
10:56:13,121,CC Discharge,0,0,0,0.825,2955.8, 2896.4, 2974.5, 2915.8, 2902.6, 2909.1, 2920.0, 2948.7, 2950.8, 2938.0, 2933.3, 2907.4,-000828.4
10:56:14,122,CC Discharge,0,0,0,0.825,2926.4, 2938.2, 2917.1, 2937.0, 2901.8, 2908.4, 2950.9, 2911.0, 2923.5, 2959.0, 2932.5, 2906.5,-000828.4
10:56:15,123,CC Discharge,0,0,0,0.825,2925.4, 2937.6, 2916.1, 2936.6, 2901.3, 2908.0, 2950.6, 2909.7, 2922.4, 2958.7, 2932.2, 2906.2,-000832.4
10:56:16,124,CC Discharge,0,0,0,0.825,2924.6, 2937.1, 2915.3, 2936.0, 2900.7, 2907.4, 2950.0, 2908.7, 2921.5, 2958.0, 2931.6, 2905.5,-000824.4
10:56:17,125,CC Discharge,0,0,0,0.825,2923.9, 2936.4, 2914.7, 2935.5, 2900.1, 2906.8, 2949.5, 2907.8, 2920.9, 2957.5, 2931.1, 2905.0,-000832.4
10:56:18,126,CC Discharge,0,0,0,0.825,2923.2, 2936.0, 2914.2, 2934.9, 2899.6, 2906.4, 2948.9, 2907.1, 2920.3, 2957.1, 2930.6, 2904.6,-000832.4
10:56:19,127,CC Discharge,0,0,0,0.825,2922.6, 2935.1, 2913.4, 2934.1, 2898.7, 2905.5, 2948.2, 2906.2, 2919.5, 2956.3, 2929.9, 2903.7,-000824.4
10:56:20,128,CC Discharge,0,0,0,0.825,2921.9, 2934.5, 2912.9, 2933.5, 2898.1, 2904.9, 2947.5, 2905.3, 2918.9, 2955.7, 2929.4, 2903.3,-000832.4
10:56:21,129,CC Discharge,0,0,0,0.825,2921.3, 2933.8, 2912.2, 2932.8, 2897.4, 2904.2, 2946.9, 2904.6, 2918.0, 2955.0, 2928.6, 2902.5,-000824.4
10:56:22,130,CC Discharge,0,0,0,0.825,2920.9, 2933.4, 2912.1, 2932.6, 2897.1, 2904.0, 2946.8, 2904.3, 2918.0, 2954.8, 2928.6, 2902.3,-000832.4
10:56:23,131,CC Discharge,0,0,0,0.825,2920.1, 2932.5, 2911.2, 2931.8, 2896.2, 2903.1, 2945.8, 2903.2, 2917.0, 2954.0, 2927.7, 2901.4,-000832.4
10:56:24,132,CC Discharge,0,0,0,0.825,2919.5, 2932.0, 2910.8, 2931.2, 2895.6, 2902.7, 2945.4, 2902.7, 2916.4, 2953.6, 2927.1, 2901.0,-000828.4
10:56:25,133,CC Discharge,0,0,0,0.825,2918.9, 2931.2, 2910.1, 2930.6, 2895.0, 2902.0, 2944.7, 2902.1, 2915.9, 2952.9, 2926.5, 2900.3,-000824.4
10:56:26,134,CC Discharge,0,0,0,0.825,2918.5, 2930.8, 2909.8, 2930.1, 2894.4, 2901.6, 2944.4, 2901.5, 2915.4, 2952.5, 2926.1, 2899.8,-000832.4
10:56:27,135,CC Discharge,0,0,0,0.825,2917.8, 2930.0, 2909.1, 2929.4, 2893.8, 2900.8, 2943.6, 2900.8, 2914.7, 2951.8, 2925.5, 2899.2,-000832.4
10:56:28,136,CC Discharge,0,0,0,0.825,2917.4, 2929.4, 2908.7, 2928.9, 2893.1, 2900.1, 2943.2, 2900.2, 2914.2, 2951.3, 2925.0, 2898.6,-000824.4
10:56:29,137,CC Discharge,0,0,0,0.825,2916.7, 2928.8, 2908.1, 2928.3, 2892.5, 2899.8, 2942.5, 2899.5, 2913.5, 2950.7, 2924.4, 2898.2,-000836.4
10:56:30,138,CC Discharge,0,0,0,0.825,2916.1, 2928.1, 2907.6, 2927.7, 2891.7, 2899.0, 2942.0, 2898.9, 2912.9, 2950.0, 2923.8, 2897.5,-000832.4
